text ID,Sentiment assessment,GPEs
3258,"[(['many'], 0.5, 0.5, None), (['social'], 0.03333333333333333, 0.06666666666666667, None), (['full'], 0.35, 0.55, None)]",[]
777,[],[]
1966,"[(['certain'], 0.21428571428571427, 0.5714285714285714, None)]",[]
4255,"[(['new'], 0.13636363636363635, 0.45454545454545453, None)]",['New Hampshire']
293,[],[]
4287,[],[]
1955,[],[]
239,"[(['obstacles'], -0.05, 0.0, None)]",[]
2623,"[(['failed'], -0.5, 0.3, None)]",['Israel']
3164,[],[]
3330,"[(['sensitive'], 0.1, 0.9, None)]",[]
600,"[(['wins'], 0.3, 0.2, None)]","['Kentucky', 'Ohio']"
5249,[],[]
2489,"[(['british'], 0.0, 0.0, None), (['firm'], -0.2, 0.4, None), (['open'], 0.0, 0.5, None), (['center'], -0.1, 0.1, None), (['near'], 0.1, 0.4, None)]","['US', 'Mexico']"
3412,"[(['middle'], 0.0, 0.0, None), (['most'], 0.5, 0.5, None)]",[]
4983,"[(['african'], 0.0, 0.0, None)]",[]
4543,[],[]
4055,[],['Ukraine']
2377,"[(['hot'], 0.25, 0.8500000000000001, None), (['other'], -0.125, 0.375, None)]",[]
2248,[],[]
1669,"[(['third'], 0.0, 0.0, None)]","['Rubio', 'Cruz']"
192,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['better'], 0.5, 0.5, None), (['last'], 0.0, 0.06666666666666667, None)]",[]
57,"[(['huge'], 0.4000000000000001, 0.9, None), (['white'], 0.0, 0.0, None)]",[]
4060,"[(['rural'], 0.0, 0.0, None)]",[]
1082,"[(['late'], -0.3, 0.6, None)]",[]
1616,[],['Iowa']
1344,[],[]
640,"[(['bigger'], 0.0, 0.5, None)]",[]
5050,"[(['rare'], 0.3, 0.9, None)]",[]
3645,"[(['standard'], 0.0, 0.0, None)]",[]
719,"[(['only'], 0.0, 1.0, None), (['down'], -0.15555555555555559, 0.2888888888888889, None)]",[]
611,[],[]
223,"[(['political'], 0.0, 0.1, None)]",[]
5044,"[(['dead'], -0.2, 0.4, None)]",[]
401,"[(['first'], 0.25, 0.3333333333333333, None)]",[]
2427,[],[]
5056,"[(['open'], 0.0, 0.5, None)]",[]
4218,"[(['big'], 0.0, 0.1, None), (['primary'], 0.4, 0.5, None)]",['Arizona']
1887,[],['U.S.']
2779,[],['Afghanistan']
4452,"[(['illegally'], -0.5, 0.5, None)]",['Iran']
385,"[(['tries'], -0.1, 0.4, None)]",[]
1560,"[(['white'], 0.0, 0.0, None)]",[]
2192,[],[]
231,"[(['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
4396,"[(['anxiously'], -0.25, 1.0, None)]",[]
1615,[],['Iowa']
3154,[],[]
3516,[],['Brussels']
1150,"[(['more'], 0.5, 0.5, None), (['frequently'], 0.1, 0.3, None)]",[]
3094,"[(['first'], 0.25, 0.3333333333333333, None)]",[]
3926,"[(['hard'], -0.2916666666666667, 0.5416666666666666, None)]",[]
477,[],[]
4858,"[(['open'], 0.0, 0.5, None), (['instant', '!'], 0.0, 0.6666666666666666, None)]",[]
4381,"[(['gay'], 0.4166666666666667, 0.5833333333333334, None), (['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
4528,[],[]
3986,"[(['killed'], -0.2, 0.0, None)]",['France']
1690,[],[]
4569,"[(['key'], 0.0, 1.0, None)]",[]
4237,"[(['super'], 0.3333333333333333, 0.6666666666666666, None), (['wins'], 0.3, 0.2, None)]","['Florida', 'Illinois', 'Ohio', 'North Carolina', 'Florida']"
3353,"[(['private'], 0.0, 0.375, None)]",[]
2308,"[(['powerfully'], 0.3, 1.0, None)]",[]
2658,[],[]
5025,[],[]
4380,"[(['right'], 0.2857142857142857, 0.5357142857142857, None)]",[]
3618,"[(['white'], 0.0, 0.0, None)]",[]
5273,[],[]
882,"[(['american'], 0.0, 0.0, None)]",[]
1952,"[(['win'], 0.8, 0.4, None), (['primary'], 0.4, 0.5, None)]",[]
3606,[],[]
2108,"[(['long'], -0.05, 0.4, None), (['american'], 0.0, 0.0, None)]",[]
1551,[],[]
4606,"[(['actually', 'win'], 0.8, 0.4, None)]",[]
197,[],[]
3987,"[(['military'], -0.1, 0.1, None), (['reasonably', 'certain'], 0.21428571428571427, 0.5714285714285714, None), (['killed'], -0.2, 0.0, None)]",['US']
348,[],[]
3143,[],[]
379,"[(['early'], 0.1, 0.3, None)]",[]
3254,[],['N.H.']
1732,"[(['finally'], 0.0, 1.0, None)]",[]
1116,"[(['classy'], 0.1, 0.9, None), (['major'], 0.0625, 0.5, None)]",[]
1611,"[(['tries'], -0.1, 0.4, None)]",[]
3681,"[(['digital'], 0.0, 0.0, None)]",[]
4586,[],[]
4524,[],['Orlando']
233,[],[]
1140,"[(['big'], 0.0, 0.1, None)]",[]
455,[],[]
637,"[(['ready'], 0.2, 0.5, None)]",[]
4426,[],[]
4536,[],[]
1094,"[(['not', 'fair'], -0.35, 0.9, None), (['weak'], -0.375, 0.625, None)]",[]
2581,[],[]
918,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['wins'], 0.3, 0.2, None), (['round'], -0.2, 0.4, None)]",['New York Wins']
1915,[],[]
2426,[],[]
130,[],['South Carolina']
3041,"[(['political'], 0.0, 0.1, None), (['fair'], 0.7, 0.9, None), (['game'], -0.4, 0.4, None)]",[]
2831,"[(['more'], 0.5, 0.5, None)]",['Iraq']
2077,"[(['real'], 0.2, 0.30000000000000004, None)]",[]
2311,"[(['gay'], 0.4166666666666667, 0.5833333333333334, None)]",[]
1176,"[(['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
2744,"[(['latest'], 0.5, 0.9, None)]",[]
487,[],[]
3637,[],[]
4441,[],['Iran']
3211,"[(['most'], 0.5, 0.5, None)]",[]
1179,"[(['future'], 0.0, 0.125, None)]",[]
3246,[],[]
375,[],[]
3574,"[(['religious'], 0.0, 0.25, None)]",[]
4813,"[(['worst'], -1.0, 1.0, None)]",[]
512,[],[]
3863,[],[]
3150,"[(['brilliant'], 0.9, 1.0, None), (['new'], 0.13636363636363635, 0.45454545454545453, None), (['christian'], 0.0, 0.0, None), (['right'], 0.2857142857142857, 0.5357142857142857, None)]",[]
2106,[],[]
2758,"[(['behind'], -0.4, 0.7, None)]",[]
4228,"[(['back'], 0.0, 0.0, None)]",[]
362,[],[]
2557,"[(['right'], 0.2857142857142857, 0.5357142857142857, None)]",[]
4316,"[(['win'], 0.8, 0.4, None)]",[]
2880,[],"['Egypt', 'Libya']"
517,[],"[""Puerto Rico's""]"
4291,"[(['very'], 0.2, 0.3, None)]",[]
2942,[],"['Syria', 'US']"
1431,[],[]
2259,[],[]
4091,"[(['unfair'], -0.5, 1.0, None)]",[]
1278,[],[]
1631,[],[]
4539,"[(['no', 'more'], -0.25, 0.5, None), (['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
3652,[],"['Orlando', 'U.S.']"
1107,[],[]
2869,[],"['Obama', 'Iran']"
613,[],['Kochs']
2674,"[(['hate'], -0.8, 0.9, None)]",[]
4385,[],['Indiana']
4324,[],[]
3704,"[(['no', 'red'], -0.0, 0.0, None)]",[]
1299,"[(['only'], 0.0, 1.0, None)]",[]
5138,[],[]
633,[],[]
4015,[],[]
3743,[],['Mohammed Event']
3977,"[(['killed'], -0.2, 0.0, None)]",['Paris']
1010,[],['Wisconsin']
443,"[(['next'], 0.0, 0.0, None), (['ready'], 0.2, 0.5, None)]",[]
5127,[],[]
3354,"[(['top'], 0.5, 0.5, None), (['secret'], -0.4, 0.7, None)]",[]
4815,"[(['following'], 0.0, 0.1, None)]",[]
4879,[],[]
5067,[],[]
4961,[],[]
1051,[],[]
3971,[],"['France', 'Belgium', 'Italy']"
1714,"[(['top'], 0.5, 0.5, None)]",[]
4344,[],[]
5219,[],[]
1711,[],[]
4349,[],[]
4024,"[(['general'], 0.05000000000000002, 0.5, None), (['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
323,"[(['2nd'], 0.0, 0.0, None), (['new'], 0.13636363636363635, 0.45454545454545453, None)]",['New York']
2278,"[(['religious'], 0.0, 0.25, None)]",['Ark.']
706,"[(['calm'], 0.30000000000000004, 0.75, None)]",[]
951,"[(['key'], 0.0, 1.0, None), (['new'], 0.13636363636363635, 0.45454545454545453, None)]",['New York']
1729,"[(['real'], 0.2, 0.30000000000000004, None)]",[]
4937,"[(['left'], 0.0, 0.0, None)]",[]
2780,"[(['offers'], 0.1, 0.0, None)]","['Russia', 'Syria']"
1050,[],[]
2533,[],[]
603,"[(['surprising'], 0.7, 0.5, None)]",[]
3782,[],[]
3444,"[(['black'], -0.16666666666666666, 0.43333333333333335, None), (['top'], 0.5, 0.5, None)]",[]
2252,"[(['next'], 0.0, 0.0, None)]",[]
717,[],[]
1087,"[(['sorry'], -0.5, 1.0, None)]",[]
1071,"[(['expected'], -0.1, 0.4, None), (['wins'], 0.3, 0.2, None), (['big'], 0.0, 0.1, None), (['enough'], 0.0, 0.5, None)]",[]
1805,"[(['true'], 0.35, 0.65, None), (['religious'], 0.0, 0.25, None), (['right'], 0.2857142857142857, 0.5357142857142857, None)]",[]
4264,"[(['pivotal'], 0.5, 0.8, None), (['next'], 0.0, 0.0, None)]",[]
3114,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['second'], 0.0, 0.0, None)]","['New York City', 'US']"
2653,"[(['fails'], -0.5, 0.3, None)]",['Boston']
2882,"[(['final'], 0.0, 1.0, None)]",['Iran']
1238,"[(['wins'], 0.3, 0.2, None), (['narrow'], -0.2, 0.4, None)]",[]
1927,[],[]
3093,[],[]
4166,"[(['very', 'unlikely'], -0.65, 0.65, None)]",[]
2954,"[(['brutal'], -0.875, 1.0, None)]",[]
815,[],[]
4848,"[(['easy'], 0.43333333333333335, 0.8333333333333334, None)]",['Ohio']
1216,"[(['fly'], 0.8, 0.9, None), (['more'], 0.5, 0.5, None)]",[]
3268,[],[]
1701,[],[]
1285,[],['Washington']
4297,"[(['utterly'], 0.0, 1.0, None)]",[]
363,"[(['black'], -0.16666666666666666, 0.43333333333333335, None), (['dead'], -0.2, 0.4, None)]",[]
2295,[],['Alabama']
3969,"[(['dead'], -0.2, 0.4, None)]",['Paris']
4485,[],[]
5141,"[(['bad'], -0.6999999999999998, 0.6666666666666666, None)]",[]
1617,[],[]
288,"[(['worst'], -1.0, 1.0, None), (['failure'], -0.3166666666666667, 0.3, None), (['sorry'], -0.5, 1.0, None)]",[]
3605,[],[]
3601,"[(['latest'], 0.5, 0.9, None)]","['Belgium', 'France', 'Germany']"
2044,[],[]
1697,[],[]
3005,"[(['historic'], 0.0, 0.0, None)]",['Hiroshima']
3754,[],['Baltimore']
1660,"[(['more'], 0.5, 0.5, None)]",[]
2692,"[(['golden'], 0.3, 0.5, None)]",[]
2665,[],[]
1810,[],"['Puerto Rico', 'Florida']"
999,[],[]
877,"[(['win'], 0.8, 0.4, None)]",[]
3980,"[(['least'], -0.3, 0.4, None), (['dead'], -0.2, 0.4, None)]",[]
134,[],['America']
2901,"[(['outraged'], -0.9, 1.0, None)]",[]
1103,[],[]
169,"[(['first'], 0.25, 0.3333333333333333, None), (['big'], 0.0, 0.1, None)]",[]
358,[],[]
1349,"[(['bad'], -0.6999999999999998, 0.6666666666666666, None), (['new'], 0.13636363636363635, 0.45454545454545453, None)]","['Iowa', 'New Hampshire']"
1565,"[(['real'], 0.2, 0.30000000000000004, None)]",[]
881,[],[]
2406,"[(['soft'], 0.1, 0.35, None)]",[]
2858,"[(['left'], 0.0, 0.0, None), (['own'], 0.6, 1.0, None)]",['Yemen']
2853,[],['U.S.']
1505,"[(['early'], 0.1, 0.3, None), (['artificial'], -0.6, 1.0, None)]",[]
2488,[],[]
1628,[],[]
2103,"[(['right'], 0.2857142857142857, 0.5357142857142857, None)]",['Alaska']
5148,[],[]
236,"[(['unfortunate'], -0.5, 1.0, None)]",[]
1839,"[(['late'], -0.3, 0.6, None)]",[]
5049,"[(['real'], 0.2, 0.30000000000000004, None)]",[]
1508,[],[]
4537,"[(['dark'], -0.15, 0.4, None), (['last'], 0.0, 0.06666666666666667, None), (['future'], 0.0, 0.125, None)]",[]
5043,[],[]
4985,[],[]
1781,[],['Carly Fiorina']
3180,"[(['worse'], -0.4, 0.6, None), (['real'], 0.2, 0.30000000000000004, None), (['white'], 0.0, 0.0, None)]",['America']
167,"[(['secretly'], -0.4, 0.7, None), (['foreign'], -0.125, 0.125, None)]",[]
684,"[(['win'], 0.8, 0.4, None)]",['US']
1114,[],['Florida']
1037,"[(['best'], 1.0, 0.3, None)]",[]
2715,"[(['propaganda'], -0.1, 0.1, None)]",[]
2000,"[(['high'], 0.16, 0.5399999999999999, None)]",[]
4200,[],[]
2704,"[(['utterly'], 0.0, 1.0, None), (['political'], 0.0, 0.1, None)]",[]
2896,"[(['big'], 0.0, 0.1, None), (['new'], 0.13636363636363635, 0.45454545454545453, None), (['really'], 0.2, 0.2, None)]",[]
4437,[],[]
3243,"[(['several'], 0.0, 0.0, None), (['quickly'], 0.3333333333333333, 0.5, None)]",[]
3161,"[(['such'], 0.0, 0.5, None), (['different'], 0.0, 0.6, None), (['supporting'], 0.25, 0.25, None)]",[]
3323,"[(['veteran'], 0.0, 0.0, None)]",[]
3414,"[(['not', 'interested'], -0.125, 0.5, None), (['potential'], 0.0, 1.0, None)]",[]
856,[],['Indiana']
3421,[],[]
1919,"[(['tight'], -0.17857142857142858, 0.2857142857142857, None)]",[]
281,[],[]
869,[],[]
3939,"[(['human'], 0.0, 0.1, None)]",[]
2341,"[(['tough'], -0.3888888888888889, 0.8333333333333334, None)]",[]
2110,"[(['local'], 0.0, 0.0, None)]",[]
4428,"[(['deadly'], -0.2, 0.4, None)]",['Istanbul']
128,"[(['black'], -0.16666666666666666, 0.43333333333333335, None)]",[]
1392,"[(['dishonest'], -0.3, 0.5, None)]",[]
1931,[],[]
2963,"[(['flat'], -0.025, 0.125, None)]",[]
4326,"[(['wins'], 0.3, 0.2, None)]",[]
5041,"[(['rural'], 0.0, 0.0, None), (['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
784,"[(['other'], -0.125, 0.375, None)]",[]
1427,[],['US']
3273,[],['Iran']
3194,"[(['final'], 0.0, 1.0, None)]",[]
5243,[],[]
1269,"[(['dirty'], -0.6, 0.8, None)]",['S.C.']
3781,"[(['good'], 0.7, 0.6000000000000001, None)]",['Ferguson PD']
3253,"[(['social'], 0.03333333333333333, 0.06666666666666667, None), (['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
4875,"[(['near'], 0.1, 0.4, None)]",[]
916,"[(['really'], 0.2, 0.2, None)]",['Cleveland']
2983,"[(['criminal'], -0.4, 0.55, None)]",[]
1313,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['primary'], 0.4, 0.5, None)]",['New Hampshire']
4568,[],['Venezuela']
2059,[],['Iowa']
2753,"[(['white'], 0.0, 0.0, None)]",[]
3823,"[(['next'], 0.0, 0.0, None), (['few'], -0.2, 0.1, None)]",[]
4446,"[(['white'], 0.0, 0.0, None)]",[]
2761,"[(['least'], -0.3, 0.4, None)]",['Istanbul']
4190,"[(['win'], 0.8, 0.4, None)]",[]
1380,"[(['many'], 0.5, 0.5, None)]",['Iowa']
4934,[],[]
1816,[],[]
2437,[],[]
24,[],[]
844,[],['Kasich']
3819,[],[]
3928,[],[]
1409,[],[]
4244,"[(['wins'], 0.3, 0.2, None)]","['Hawaii', 'Mississippi', 'Michigan']"
4540,"[(['white'], 0.0, 0.0, None)]",[]
4605,[],[]
1963,[],[]
1959,[],[]
836,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['mess'], -0.175, 0.175, None), (['brutal'], -0.875, 1.0, None), (['plausibly'], 0.5, 0.5, None)]",[]
4423,[],['Iran']
788,"[(['wins'], 0.3, 0.2, None), (['loses'], -0.3, 0.1, None)]",[]
2635,[],['Cleveland']
3686,[],[]
2711,[],[]
525,"[(['public'], 0.0, 0.06666666666666667, None)]",[]
3706,[],['Charleston']
3190,[],[]
4257,[],[]
47,[],[]
2284,"[(['most'], 0.5, 0.5, None), (['gay'], 0.4166666666666667, 0.5833333333333334, None)]",[]
1655,[],[]
3901,[],[]
1214,"[(['black'], -0.16666666666666666, 0.43333333333333335, None)]",['South Carolina Black']
435,[],[]
2664,"[(['blatantly'], -0.5, 0.5, None)]",[]
2203,[],[]
1033,[],[]
505,[],[]
1434,"[(['losers'], -0.2, 0.2, None)]",[]
2585,"[(['back'], 0.0, 0.0, None), (['full'], 0.35, 0.55, None)]",[]
34,"[(['extreme'], -0.125, 1.0, None)]",[]
3496,"[(['corporate'], 0.0, 0.0, None), (['seriously'], -0.3333333333333333, 0.6666666666666666, None)]",[]
1156,[],['Nevada']
619,"[(['top'], 0.5, 0.5, None)]",[]
5101,"[(['drowned'], -0.1, 0.1, None)]",[]
3238,"[(['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
4656,[],[]
4593,"[(['success'], 0.3, 0.0, None), (['frightening'], -0.5, 1.0, None), (['american'], 0.0, 0.0, None)]",[]
183,"[(['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
4953,"[(['typical'], -0.16666666666666666, 0.5, None), (['best'], 1.0, 0.3, None)]",[]
1151,"[(['future'], 0.0, 0.125, None)]",[]
18,"[(['down'], -0.15555555555555559, 0.2888888888888889, None)]",[]
1351,[],[]
3944,[],['Ethiopia']
3285,"[(['global'], 0.0, 0.0, None), (['military'], -0.1, 0.1, None)]",[]
4760,"[(['white'], 0.0, 0.0, None)]",[]
1265,"[(['back'], 0.0, 0.0, None)]",['South Carolina']
1939,"[(['stupid'], -0.7999999999999999, 1.0, None), (['base'], -0.8, 1.0, None)]",[]
4308,"[(['hilariously'], 0.5, 1.0, None), (['behind'], -0.4, 0.7, None)]",[]
432,[],[]
4065,[],['Ukraine']
842,"[(['serious'], -0.3333333333333333, 0.6666666666666666, None)]",[]
1668,"[(['super'], 0.3333333333333333, 0.6666666666666666, None)]",[]
4491,"[(['first'], 0.25, 0.3333333333333333, None)]",['Cuba']
4583,[],[]
692,[],[]
4787,[],[]
2382,[],[]
1566,"[(['loud'], 0.1, 0.8, None), (['ugly'], -0.7, 1.0, None)]",[]
4146,[],[]
2404,"[(['most'], 0.5, 0.5, None), (['predictable'], -0.2, 0.5, None), (['human'], 0.0, 0.1, None)]",[]
2626,[],[]
588,"[(['major'], 0.0625, 0.5, None)]",[]
496,"[(['nearly'], 0.1, 0.4, None), (['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
4142,"[(['21st'], 0.0, 0.0, None)]",[]
5241,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['exactly'], 0.25, 0.25, None)]",[]
5175,[],[]
4293,"[(['enough'], 0.0, 0.5, None)]",[]
3278,"[(['next'], 0.0, 0.0, None)]",[]
3438,[],['Washington']
726,"[(['willing'], 0.25, 0.75, None), (['wants'], 0.2, 0.1, None)]",[]
2724,[],[]
4695,"[(['high'], 0.16, 0.5399999999999999, None)]",['Las Vegas']
4824,[],[]
93,[],[]
1645,"[(['big'], 0.0, 0.1, None)]",[]
3522,"[(['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
342,"[(['criminal'], -0.4, 0.55, None)]",[]
3783,"[(['next'], 0.0, 0.0, None)]",['Washington']
4230,"[(['nasty'], -1.0, 1.0, None)]",[]
2263,"[(['gay'], 0.4166666666666667, 0.5833333333333334, None), (['good'], 0.7, 0.6000000000000001, None)]",[]
3281,"[(['human'], 0.0, 0.1, None)]",[]
3152,[],[]
1582,"[(['behind'], -0.4, 0.7, None), (['political'], 0.0, 0.1, None)]",[]
2523,[],[]
403,[],[]
3418,"[(['high'], 0.16, 0.5399999999999999, None)]",[]
3457,"[(['legal'], 0.2, 0.2, None)]",[]
2182,[],[]
2362,[],[]
1405,[],[]
1586,"[(['ready'], 0.2, 0.5, None)]",[]
4473,[],[]
2347,[],[]
2919,[],[]
4302,"[(['other'], -0.125, 0.375, None), (['shocking'], -1.0, 1.0, None)]",[]
1306,[],[]
4990,"[(['other'], -0.125, 0.375, None), (['3rd'], 0.0, 0.0, None)]",[]
1217,"[(['ironic'], 0.2, 0.9, None)]",[]
2824,[],"['U.S.', 'Iran']"
991,"[(['bad'], -0.6999999999999998, 0.6666666666666666, None), (['worse'], -0.4, 0.6, None)]",[]
2223,[],"['US', 'Iran']"
1229,[],[]
1023,"[(['really', 'finally'], 0.0, 1.0, None)]",[]
4011,[],"['Russia', 'US', 'Syria']"
3509,[],['Brussels']
1716,"[(['happy'], 0.8, 1.0, None), (['last'], 0.0, 0.06666666666666667, None)]",[]
840,"[(['primary'], 0.4, 0.5, None)]",['Indiana']
2082,"[(['high'], 0.16, 0.5399999999999999, None)]",[]
3219,"[(['round'], -0.2, 0.4, None)]",['Iowa']
1924,"[(['public'], 0.0, 0.06666666666666667, None)]",[]
3580,[],[]
4697,"[(['daily'], 0.0, 0.0, None), (['really'], 0.2, 0.2, None)]",['Utah']
4928,"[(['key'], 0.0, 1.0, None), (['white'], 0.0, 0.0, None)]",[]
1315,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['primary'], 0.4, 0.5, None)]",['New Hampshire']
3963,"[(['russian'], 0.0, 0.0, None), (['big'], 0.0, 0.1, None)]",[]
1366,"[(['white'], 0.0, 0.0, None)]",[]
5143,[],[]
4791,[],[]
680,"[(['ugly'], -0.7, 1.0, None), (['bloody'], -0.8, 0.9, None), (['outside'], 0.0, 0.05, None)]",['San Jose']
4900,[],['Mexico']
1942,"[(['new', '!'], 0.17045454545454544, 0.45454545454545453, None)]",[]
716,"[(['primary'], 0.4, 0.5, None), (['win'], 0.8, 0.4, None)]",['Washington']
3153,[],[]
647,"[(['expected'], -0.1, 0.4, None), (['mean'], -0.3125, 0.6875, None)]",[]
4334,"[(['down'], -0.15555555555555559, 0.2888888888888889, None)]",[]
1769,[],[]
117,[],['Baltimore']
196,[],[]
1548,"[(['down'], -0.15555555555555559, 0.2888888888888889, None)]",[]
5259,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['cultural'], 0.1, 0.1, None), (['political'], 0.0, 0.1, None)]",[]
566,"[(['wrong'], -0.5, 0.9, None)]",[]
339,"[(['new'], 0.13636363636363635, 0.45454545454545453, None)]",['New York']
3321,"[(['special'], 0.35714285714285715, 0.5714285714285714, None)]",[]
4339,[],['Iraq']
3832,"[(['secret'], -0.4, 0.7, None)]",[]
572,[],['America']
1125,[],[]
4131,[],[]
3840,"[(['bad'], -0.6999999999999998, 0.6666666666666666, None)]",['Iran']
2255,[],['Kentucky']
3689,[],[]
3063,[],[]
1547,"[(['far'], 0.1, 1.0, None)]",[]
4271,[],[]
4183,"[(['third'], 0.0, 0.0, None)]",[]
4160,"[(['hidden'], -0.16666666666666666, 0.3333333333333333, None)]",[]
1397,"[(['new'], 0.13636363636363635, 0.45454545454545453, None)]","['Iowa', 'New Hampshire']"
4864,[],[]
3289,"[(['general'], 0.05000000000000002, 0.5, None)]",[]
407,"[(['success'], 0.3, 0.0, None)]",[]
1853,"[([':o'], 0.05, 1.0, 'mood'), (['weak'], -0.375, 0.625, None), (['pathetic'], -1.0, 1.0, None), (['black'], -0.16666666666666666, 0.43333333333333335, None)]",[]
950,"[(['latest'], 0.5, 0.9, None), (['economic'], 0.2, 0.2, None), (['real'], 0.2, 0.30000000000000004, None)]",[]
1708,"[(['wins'], 0.3, 0.2, None)]",[]
2051,[],[]
136,[],[]
3990,"[(['russian'], 0.0, 0.0, None)]",['Egypt']
2008,"[(['interesting'], 0.5, 0.5, None)]",[]
5066,"[(['best'], 1.0, 0.3, None), (['enough'], 0.0, 0.5, None)]",[]
3639,"[(['least'], -0.3, 0.4, None), (['dead'], -0.2, 0.4, None), (['french'], 0.0, 0.0, None)]",[]
2833,[],['Iran']
3478,[],[]
5222,[],[]
1250,"[(['top'], 0.5, 0.5, None), (['secret'], -0.4, 0.7, None)]",[]
855,"[(['big'], 0.0, 0.1, None)]",[]
1223,[],[]
3590,"[(['political'], 0.0, 0.1, None)]",[]
3898,[],[]
2816,"[(['historic'], 0.0, 0.0, None), (['mean'], -0.3125, 0.6875, None)]","['Vienna', 'Iran']"
883,"[(['really'], 0.2, 0.2, None)]",[]
3671,"[(['other'], -0.125, 0.375, None)]",['U.S.']
2502,[],[]
3117,"[(['powerful'], 0.3, 1.0, None)]",['Kentucky']
3834,[],[]
4109,"[(['finally'], 0.0, 1.0, None)]",[]
3884,"[(['white'], 0.0, 0.0, None)]",[]
4599,"[(['common'], -0.3, 0.5, None)]",[]
5048,[],[]
80,"[(['partially'], -0.1, 0.3, None)]",['NC']
4033,[],[]
2195,"[(['public'], 0.0, 0.06666666666666667, None), (['american'], 0.0, 0.0, None), (['failure'], -0.3166666666666667, 0.3, None)]",[]
63,"[(['white'], 0.0, 0.0, None)]",[]
2323,"[(['fine'], 0.4166666666666667, 0.5, None), (['gay'], 0.4166666666666667, 0.5833333333333334, None)]",['N.J.']
2367,[],[]
4259,[],"['South Carolina', 'Nevada']"
4972,[],[]
294,[],[]
2657,"[(['social'], 0.03333333333333333, 0.06666666666666667, None)]",[]
686,[],[]
3514,[],['Brussels']
2815,"[(['latest'], 0.5, 0.9, None), (['new'], 0.13636363636363635, 0.45454545454545453, None)]",['Iran']
4062,"[(['back'], 0.0, 0.0, None), (['down'], -0.15555555555555559, 0.2888888888888889, None)]",['Iran']
5099,"[(['hated'], -0.9, 0.7, None)]",[]
2161,"[(['top'], 0.5, 0.5, None)]",[]
2554,"[(['likely'], 0.0, 1.0, None), (['white'], 0.0, 0.0, None), (['back'], 0.0, 0.0, None), (['legal'], 0.2, 0.2, None), (['illegal'], -0.5, 0.5, None)]",[]
2542,"[(['worth'], 0.3, 0.1, None)]",[]
3373,"[(['nearly'], 0.1, 0.4, None), (['missing'], -0.2, 0.05, None)]",[]
2116,[],[]
2654,[],[]
5119,"[(['less'], -0.16666666666666666, 0.06666666666666667, None), (['less'], -0.16666666666666666, 0.06666666666666667, None)]",[]
355,"[(['supporting'], 0.25, 0.25, None)]",[]
1339,"[(['primary'], 0.4, 0.5, None)]",[]
5068,"[(['full'], 0.35, 0.55, None), (['best'], 1.0, 0.3, None)]",[]
4729,[],['Utah']
1588,"[(['inevitable'], 0.0, 1.0, None)]",[]
4722,"[(['second'], 0.0, 0.0, None)]",[]
531,"[(['left'], 0.0, 0.0, None)]",[]
4931,[],[]
2943,[],['Kobani']
3953,"[(['actually'], 0.0, 0.1, None)]",[]
1922,"[(['more'], 0.5, 0.5, None)]",[]
2485,"[(['crucial'], 0.0, 1.0, None)]",[]
3642,"[(['least'], -0.3, 0.4, None), (['dead'], -0.2, 0.4, None)]",['Paris']
2074,"[(['devastating'], -1.0, 1.0, None), (['small'], -0.25, 0.4, None), (['global'], 0.0, 0.0, None)]",[]
2577,[],[]
4150,"[(['good'], 0.7, 0.6000000000000001, None)]",[]
3791,"[(['dead'], -0.2, 0.4, None)]",[]
3670,"[(['obvious'], 0.0, 0.5, None), (['awkwardly'], -0.6, 1.0, None), (['likely'], 0.0, 1.0, None)]",['San Bernardino']
2639,"[(['left'], 0.0, 0.0, None)]",[]
1060,"[(['surreal'], 0.25, 1.0, None)]",['Washington']
468,"[(['further'], 0.0, 0.5, None)]",['Iran']
526,"[(['more'], 0.5, 0.5, None)]",[]
4971,"[(['only'], 0.0, 1.0, None)]",[]
1288,[],[]
2242,[],[]
5256,[],[]
1439,"[(['back'], 0.0, 0.0, None), (['white'], 0.0, 0.0, None)]",[]
2528,"[(['sorry'], -0.5, 1.0, None)]",[]
1331,"[(['bloody'], -0.8, 0.9, None)]",['South Carolina']
4162,[],[]
1913,"[(['foreign'], -0.125, 0.125, None)]",[]
4700,[],[]
2676,[],[]
5216,[],[]
